storeID,name
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
af111424-335a-4d26-94ca-f5be662dd4c4,SE
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
bebae86e-4883-4e99-9d37-fccb9f3e974d,DE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
af111424-335a-4d26-94ca-f5be662dd4c4,SE
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
a7f2223c-9414-4e1a-8171-04d1e2bc94fe,US
40aabe8a-0b4e-4d7c-816a-b46edab36df3,UK
